fir_id,district,station_id,crime_type,date,time,lat,lon,status,mo,case_summary,bns_sections,accused_ids,victim_id,vehicle,phone_hash,synthetic,data_label
SYN-2026-MNG-0328,Mangaluru,PS-MNG-SYN-04,Mobile Phone Theft,2025-06-24,21:51,12.97179,74.85368,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1327""]",V-SYN-08327,KA-SYN-03327,PH-SYN-05327,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0329,Belagavi,PS-BLG-SYN-05,Chain Snatching,2025-06-25,08:04,15.92343,74.51164,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1328""]",V-SYN-08328,NA,PH-SYN-05328,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0330,Kalaburagi,PS-KLB-SYN-06,House Burglary,2025-06-26,13:17,17.29457,76.81936,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1329""]",V-SYN-08329,NA,PH-SYN-05329,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0331,Bengaluru South,PS-BLR-SYN-07,Motorcycle Theft,2025-06-27,18:30,12.95188,77.53809,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1330""]",V-SYN-08330,KA-SYN-03330,PH-SYN-05330,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0332,Mysuru,PS-MYS-SYN-08,UPI Fraud,2025-06-28,23:43,12.29507,76.72864,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1331""]",V-SYN-08331,NA,PH-SYN-05331,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0333,Hubballi-Dharwad,PS-HBL-SYN-09,Mobile Phone Theft,2025-06-29,10:56,15.3033,75.14776,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1332""]",V-SYN-08332,NA,PH-SYN-05332,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0334,Mangaluru,PS-MNG-SYN-10,Chain Snatching,2025-06-30,15:09,12.85259,74.78704,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1333""]",V-SYN-08333,NA,PH-SYN-05333,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0335,Belagavi,PS-BLG-SYN-11,House Burglary,2025-07-01,20:22,15.83081,74.45193,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1334""]",V-SYN-08334,NA,PH-SYN-05334,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0336,Kalaburagi,PS-KLB-SYN-12,Motorcycle Theft,2025-07-02,07:35,17.26764,76.77378,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1335""]",V-SYN-08335,NA,PH-SYN-05335,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0337,Bengaluru South,PS-BLR-SYN-01,UPI Fraud,2025-07-03,12:48,13.0037,77.52721,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1336""]",V-SYN-08336,NA,PH-SYN-05336,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0338,Mysuru,PS-MYS-SYN-02,Mobile Phone Theft,2025-07-04,17:01,12.36462,76.64279,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1337""]",V-SYN-08337,NA,PH-SYN-05337,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0339,Hubballi-Dharwad,PS-HBL-SYN-03,Chain Snatching,2025-07-05,22:14,15.44266,75.17408,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1338""]",V-SYN-08338,NA,PH-SYN-05338,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0340,Mangaluru,PS-MNG-SYN-04,House Burglary,2025-07-06,09:27,12.92086,74.85505,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1339""]",V-SYN-08339,NA,PH-SYN-05339,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0341,Belagavi,PS-BLG-SYN-05,UPI Fraud,2025-07-07,21:40,15.89481,74.42014,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-DE5F7470""]",V-SYN-08340,NA,PH-SYN-84FB0E6A,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0342,Kalaburagi,PS-KLB-SYN-06,UPI Fraud,2025-07-08,19:53,17.28111,76.89208,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1341""]",V-SYN-08341,NA,PH-SYN-05341,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0343,Bengaluru South,PS-BLR-SYN-07,Mobile Phone Theft,2025-07-09,06:06,12.92468,77.56906,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1342""]",V-SYN-08342,KA-SYN-03342,PH-SYN-05342,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0344,Mysuru,PS-MYS-SYN-08,Chain Snatching,2025-07-10,11:19,12.30064,76.6973,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1343""]",V-SYN-08343,NA,PH-SYN-05343,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0345,Hubballi-Dharwad,PS-HBL-SYN-09,House Burglary,2025-07-11,16:32,15.40989,75.13262,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1344""]",V-SYN-08344,NA,PH-SYN-05344,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0346,Mangaluru,PS-MNG-SYN-10,Motorcycle Theft,2025-07-12,21:45,12.96607,74.85393,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1345""]",V-SYN-08345,KA-SYN-03345,PH-SYN-05345,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0347,Belagavi,PS-BLG-SYN-11,UPI Fraud,2025-07-13,08:58,15.83105,74.57189,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1346""]",V-SYN-08346,NA,PH-SYN-05346,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0348,Kalaburagi,PS-KLB-SYN-12,Mobile Phone Theft,2025-07-14,13:11,17.39887,76.89023,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1347""]",V-SYN-08347,NA,PH-SYN-05347,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0349,Bengaluru South,PS-BLR-SYN-01,Chain Snatching,2025-07-15,18:24,12.95572,77.56899,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1348""]",V-SYN-08348,NA,PH-SYN-05348,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0350,Mysuru,PS-MYS-SYN-02,House Burglary,2025-07-16,23:37,12.28516,76.5852,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1349""]",V-SYN-08349,NA,PH-SYN-05349,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0351,Hubballi-Dharwad,PS-HBL-SYN-03,Motorcycle Theft,2025-07-17,10:50,15.42616,75.13176,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1350""]",V-SYN-08350,NA,PH-SYN-05350,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0352,Mangaluru,PS-MNG-SYN-04,UPI Fraud,2025-07-18,15:03,12.94848,74.85841,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1351""]",V-SYN-08351,NA,PH-SYN-05351,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0353,Belagavi,PS-BLG-SYN-05,Mobile Phone Theft,2025-07-19,20:16,15.82316,74.53788,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1352""]",V-SYN-08352,NA,PH-SYN-05352,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0354,Kalaburagi,PS-KLB-SYN-06,Chain Snatching,2025-07-20,07:29,17.32423,76.76804,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1353""]",V-SYN-08353,NA,PH-SYN-05353,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0355,Bengaluru South,PS-BLR-SYN-07,House Burglary,2025-07-21,12:42,12.94123,77.58109,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1354""]",V-SYN-08354,NA,PH-SYN-05354,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0356,Mysuru,PS-MYS-SYN-08,Motorcycle Theft,2025-07-22,17:55,12.34955,76.57259,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1355""]",V-SYN-08355,NA,PH-SYN-05355,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0357,Hubballi-Dharwad,PS-HBL-SYN-09,UPI Fraud,2025-07-23,22:08,15.31941,75.14878,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1356""]",V-SYN-08356,NA,PH-SYN-05356,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0358,Mangaluru,PS-MNG-SYN-10,House Burglary,2025-07-24,22:21,12.9071,74.8578,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-7677DAD0""]",V-SYN-08357,NA,PH-SYN-B0676565,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0359,Belagavi,PS-BLG-SYN-11,Chain Snatching,2025-07-25,14:34,15.81964,74.47209,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1358""]",V-SYN-08358,NA,PH-SYN-05358,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0360,Kalaburagi,PS-KLB-SYN-12,House Burglary,2025-07-26,19:47,17.35359,76.86213,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1359""]",V-SYN-08359,NA,PH-SYN-05359,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0361,Bengaluru South,PS-BLR-SYN-01,Motorcycle Theft,2025-07-27,06:00,12.86494,77.6515,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1360""]",V-SYN-08360,KA-SYN-03360,PH-SYN-05360,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0362,Mysuru,PS-MYS-SYN-02,UPI Fraud,2025-07-28,11:13,12.298,76.60925,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1361""]",V-SYN-08361,NA,PH-SYN-05361,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0363,Hubballi-Dharwad,PS-HBL-SYN-03,Mobile Phone Theft,2025-07-29,16:26,15.40693,75.098,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1362""]",V-SYN-08362,NA,PH-SYN-05362,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0364,Mangaluru,PS-MNG-SYN-04,Chain Snatching,2025-07-30,21:39,12.90204,74.81535,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1363""]",V-SYN-08363,NA,PH-SYN-05363,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0365,Belagavi,PS-BLG-SYN-05,House Burglary,2025-07-31,08:52,15.81644,74.43165,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1364""]",V-SYN-08364,NA,PH-SYN-05364,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0366,Kalaburagi,PS-KLB-SYN-06,Motorcycle Theft,2025-08-01,13:05,17.31473,76.81175,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1365""]",V-SYN-08365,NA,PH-SYN-05365,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0367,Bengaluru South,PS-BLR-SYN-07,UPI Fraud,2025-08-02,18:18,12.92012,77.63077,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1366""]",V-SYN-08366,NA,PH-SYN-05366,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0368,Mysuru,PS-MYS-SYN-08,Mobile Phone Theft,2025-08-03,23:31,12.28579,76.68298,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1367""]",V-SYN-08367,NA,PH-SYN-05367,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0369,Hubballi-Dharwad,PS-HBL-SYN-09,Chain Snatching,2025-08-04,10:44,15.37212,75.08936,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1368""]",V-SYN-08368,NA,PH-SYN-05368,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0370,Mangaluru,PS-MNG-SYN-10,House Burglary,2025-08-05,15:57,12.90092,74.92141,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1369""]",V-SYN-08369,NA,PH-SYN-05369,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0371,Belagavi,PS-BLG-SYN-11,Motorcycle Theft,2025-08-06,20:10,15.87173,74.54255,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1370""]",V-SYN-08370,NA,PH-SYN-05370,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0372,Kalaburagi,PS-KLB-SYN-12,UPI Fraud,2025-08-07,07:23,17.34228,76.79507,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1371""]",V-SYN-08371,NA,PH-SYN-05371,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0373,Bengaluru South,PS-BLR-SYN-01,Mobile Phone Theft,2025-08-08,12:36,12.94556,77.65097,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1372""]",V-SYN-08372,KA-SYN-03372,PH-SYN-05372,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0374,Mysuru,PS-MYS-SYN-02,Chain Snatching,2025-08-09,17:49,12.33625,76.62963,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1373""]",V-SYN-08373,NA,PH-SYN-05373,true,SYNTHETIC DEMO DATA
